Ulasan,Rating
Coba makan siang di sini dengan menu khas ndeso masakan Jawa.. rasa masakan bener2 rasa tradisional ala Jawa dengan aneka pilihan sayur dan lauk. Tempat makan semi outdoor. Suasana ramai pas makan siang. Parkir mobil cukup luas..,5
tmptnya nyaman bgt kek rmh nenek,5
"Makanan nya enak, saya pesan ikan mangut, kering tempe, pisang goreng es dawet, semua nya uwenak puollll. Makan disuguhi Pemandangan sawah hijau. Ada musolla juga. Enak tempatnya meski jauh",5
"Yg mau nyari sarapan atau makan siang disini bisa bgt, tempatnya cukup luas, prasmanan, bisa memilih makanan apa aja disini enak2 masakannya. Bubur/ jenangnya enak, layanannya cukup cepat, cuma mmg hrs antri siih kalo mau ambil makanan. Begitu datang, harus cari tempat dulu yaa baru antri makanan. Kalo antri dulu takutnya ud g kebagian tempat duduk. Wajib dicoba",5
"Kalau pergi ke tempat makan seperti ini bawaannya ingat keluarga besar. Pengen boyong orangtua dan mertua ke sini karena bakalan suka banget dengan makanannya yg otentik dan suasananya yg nyamanin parah. Ada mkanan untuk orang dewasa dan juga untuk anak-anak, lengkap variannya.",5
"Cocok untuk sarapan, tempat nya nyaman, banyak pilihan menu",5
Rekomen !!! Enak masakannya dan view nya bagus2. Ada tempat bermain juga.,5
"Tempat bagus, berangin dan dingin, ada kali jernih kecil, makanan terjangkau. Tapi pelayanan kasir bahasanya tidak ramah.",3
Makanan enaaakvariasi banyak dan yang paling nyaman gak perlu antri hanya untuk ambil makan????,5
"Semua makanannya enak ??????
Cuma koreksi untuk toilet terlalu kecil...mau masuk susah mau keluar jg susah krn pintu pres bgt dgn closet jd gak ada space buat orangnya",5
"Makanan enak, menu variatif, tempat nyaman",4
"Tempat asyik untuk segala acara... Mau rapat, ngokrong, arisan, acara keluarga atau reuni..
Menu komplit n enak... Harga terjangkau...",5
"Tempat nya bagus
Makanannya enak
Harga juga biasa",4
"Bagus ,, hrga sesuai sama tempat. ??",4
"2 hari berturut2 kesini.
Menunya sangat bervariasi, sistemnya jelas, ramai tapi teratur, service pun memuaskan ya.",5
"Tempatnya semakin diperluas, semakin nyaman..",3
"Tempat makan masakan Jawa, makanan dan minuman enak, harga terjangkau, suasana nyaman dan parkir luas.
Pelayanan bagus.
Agar diperhatikan keamanan pengunjung suka terjatuh saat lewat pintu yg ada palang kayunya supaya dilepas saja.",5
"tempat yang asik dengan nuansa mewah (mepet sawah) klasik, dengan hidangan yang klasik
asik untuk kumpul kumpul
cukup ramai di akhir pekan",4
"Ternyata hanya menjual suasana ya, untuk makanan masih belum improve dari dulu. Rasa biasa saja bahkan cenderung kurang. Sayang sekali yg datang jauh-jauh, harus antri lama dan menunggu makanan tiba yang saat dicicipi ternyata rasanya tidak sesuai..",3
"Kesan pertama datang ke pawon mbah gito adalah rapih.. dari depan mulai area parkir sampai ke dalam .. teratur dan di atur dengan baik..

Sebelum masuk ke dalam kita di data terlebih dahulu untuk nomor antrian meja.. kebetulan saya kesana saat jam makan siang.. saya dapet antrian nomor 5.. tidak lama kemudian saya dipanggil untuk masuk dan menempati meja yg sudah disiapkan pawon mbah gito.. ternyata cara begitu baik sekali untuk menghindari tamu tidak nyaman saat makan.. dan meminimalisir keributan2 yg biasa terjadi karna rebutan meja.. kebetulan saat saya sedang makan .. ada tamu yg sudah ambil makan tapi tidak terdaftar di depan pintu masuk.. jadi saat dia menempati meja kosong dan ditanya oleh petugas .. dia bingung dan petugas terlihat kesal.. pikir saya mungkin terbiasa di pawon2 lain atau di tempat2 viral lain yg tidak menerapkan sistem seperti di pawon mbah gito.. dan yg paling membuat saya kagum adalah saat siang itu masih banyak meja kosong.. tapi di area yg terkena langsung matahari.. dan itu tidak diberikan oleh pawon mbah gito kepada tamu.. artinya pawon mbah gito betul2 menjaga kenyamanan tamu saat menikmati menu2 nya..

Dari sisi makanan dan minumannya bener2 terbaik.. rasa nya ndeso tenanan.. ada 1 rasa khas di tiap makanannya dibanding makanan sejenis nya di tempat lain.. maknyos top markotop jos gandos..

Sukses selalu pawon mbah gito..",5
"Suasana 11:12 sama kopi klotok asri dekat dengan persawahan dan sungai.
Menu juga lebih variatif",4
"Tempatnya sejuk karena banyak pohon2, menu standar murah. Betah lama2 dimari",5
View dan makanan oke harga standar.,5
Enak mknannya. Enak tmptnya. Pelayanannya jg bgs. Worth d price lah.,5
"Makanannya enak tp ya enak aja gitu ga yg gmana2

Tempe mendoannya malah jd tempe crispy ??
Bakwan jagungnya jg tipikal crispy
Bakmi gorengnya agak lama yaa dtg ny ???????",4
"Tempatnya luas sejuk, pemandangan sawah cantik, makanan enak harga standar warung kopi...wedang nya enak, tadi pesen wedang teh mbah gito, rasanya mantep, nasgitel tenan ??, teh lecinya juga enak, apalagi wedang temu kangen nya joss segerrr banget, rempah2nya banyak, gak pelit, rasanya mantep????
Sayang pas kesana ujan... Jadi spot yg diluar basah, pdhl cantik2 pengen duduk di luar ??,

Overall bagus, next kesana lg ajak keluarga yg lain",4
"Prasmanan masakan tradisional banyak varian menunya, harga nasi+sayur ambil sepuasnya 13.000, tambah lauk bayar lagi. Setelah ambil bawa ke kasir dan sebut meja nomer berapa. Bayar setelah selesai makan, harga relatif murah makan minum untuk 10 orang habis 360 rb.

Selain prasmanan juga ada ala carte bakmie dll. Minumannya mulai es dawet sampai kopi2 an ada. Ada side dish dimsum dan bubur jawa. Lokasi di pinggir sawah suasananya syahdu. Tempat duduk banyak, ada rooftop, ada toilet dan musholla yg proper.

Parkirannya kurang luas, sudah ada lahan parkir sendiri tapi masih penuh juga karna kesana pas jam makan siang dan musim libur sekolah rame banget, akhirnya parkir di lapangan di deket situ.",5
"makanannya enak2, tempatnya oke bgt, n servicenya juarakkk, sehat2 mba2 n mas2 waiters??",5
Suasana pedesaan membuat suasana ngobrol menjadi nyaman,5
"Makanan lumayan, cocok dengan lidah. Banyak jenis makanan yang tidak ada di resto atau warung lain. Recomended buat orang yang suka coba suasana baru",4
"Makanan Rumahan Ala ala Desa, Makanannya Enak",4
"- Makanan -
Semua makanannya menurutku termasuk dalam spektrum enak. Kalo kita makan di sini pasti dibandingin sama Kopi Klothok, jadi harus aku sampaikan kalo dibandingkan Kopi Klothok, makanan di sini masih kalah dikit. Mungkin menang di variasi makanan dan minumannya yang banyak banget, mulai dari yg menu kampung sampai menu modern.

- Pelayanan -
Beberapa kali ke sini belum pernah sekalipun ketemu staf yg jutek. Semuanya ramah, peduli, dan mau ngejelasin dengan baik kalo kita tanya tentang menu makanan.

- Atmosfer -
Sekali lagi kalo dibandingin sama Kopi Klothok, aku relatif lebih suka di sini karena tempat duduknya banyak, nyaman2 semua, ada yg ""dekat dengan alam"", ada juga yang modern kayak di coffeshop gitu. Musholla nya juga luas dan bersih. Salah satu alasan aku sering balik lagi ke sini adalah atmosfernya ini mantap.

Overall, jelas aku akan balik ke sini lagi. Ya sebenernya selama ini juga lumayan rutin ke sini, sekitar 1-2x tiap bulan karena memang nyaman banget tempatnya.",5
"Alhamdulillah pertama kali ke resto ini gak ngecewain, udh makanan enak,pelayanan ramah2 dan suasananya Instagram mebel banget. Kalau ke Jogja harus mampir lagi sih ke resto ini",5
Pesan minuman judulnya enakkk wedang2 nya unik dan otentik,5
"Makanannya enak2, vibesnya enak bgt. Harga terjangkau. Pelayanan baik. Sukses teruuuss",5
"Tempatnya asik banget, view nya sawah
Makanannya enak²
Tempat makannya luas
Visa pilih spot mana yg asik sambil cari view yang kece
Cocok banget kalo sambil menikmati sunset
Family resto favorit ??",5
"Hari senin, 15 April 2024. Aku datang naik motor dengan anak istri, baru smpe pintu masuk mbah gito, datang tukang parkir dan bilang : kursi habis bos, gak da tempat duuduk. Seolah2 nyuruh aku pergi, ada tamu lain bilang masuk aja mas waiting list aja, sdh jauh2 ke sini kan. Pas aku masuk antri ya, tukang parkirnya blg ya kan habis. Kami tetap masuk antrian, ternyata gak sampai 10 menit kami sudah dapat kursi tinggal antri ambil makannya aja.
+++
Tempatnya luas
Parkir luas
Harga gak begitu mahal
Interior dan eksterior ala rumah jawa
Masakan enak
Pemandangan sawah
Es jeruk nipisnya seger banget

---
Gak nyaman ama tukang parkirnya
Lumayan panas",4
"Tempat luas, nyaman suasana ndeso. Makanan juga enak. ??????",5
Makannya enak TPI untuk satenya mahal 11rb 1 tusuk,4
"Makan enak pinggir sawah.. Makanannya enak, harga tidak bikin ""Nani?!!!"".",5
Favorit.. tempatnya istimewa view nya..makanannya enaak enaak..harganya muraah.. mantabbb pokoknya,5
"PELAYANAN RAMAH, BERSIH , PRASMANAN BANYAK PILIHAN MURAH MAKANAN ENAK GA SALAH JAUH JAUH DARI TASIKMALAYA KESINI.",5
"Waktu menunggu pesanan terlalu lama, sampai 2 jam. Saran untuk lbih diperbaiki manajemen dapurnya supaya waktu tunggu pesanan bisa lebih singkat.",2
"rasa mantap, suasana tenang sejuk, harga murah meriah",5
"Mahal pol sih bagi warlok, tp kalo bagi wisatawan dr sby/jkt mungkin murah.
nasgor 27 wkwk
jus semangka 22 wkwk
Toiletnya juga ughhh kotor bgt sampah di tmpat sampahnya penuh ga di ambil, mana naruhnya depan closet lg, jd waktu pipis ngadepnya bau sedepnya sampah, ada pembalut jg di atas sampah saking penuhnya wwkwwkwk",3
"Makan dengan suasana desa yang khas.
Serasa di rumah dengan menu prasmanan.",4
Tempatnya yg estetik minuman rempah yg menyegarkan dan menyehatkan,5
"Uueenak pollllllll.... Dari Nasgor, bakmi jawa, pisgor, spaghetti, french fries, sampe teh PMG enak kabeh...",5
"Saran saja mending hari biasa dan jgn jam rame kalau kesini ,rasa terbaik dan pelayanan ramahhh ,??????????",5
"Konsep tata ruang, tolet, mushola cukup memadai.Demikian dengan makanan enak dan terjangkau. Hanya saja parkiran mobil terasa gersang, tidak ada peneduh. Oada saat kemarau terasa gersang dan berdebu. Saran: Untuk pelayanan tempat makan sebaiknya diberikan tulisan yang memadai, dari kayu, permanen.Bukan ditulis dari tissue.",3
Pagi2 habis gowes...istirahat di Pawon Mbah Gito ..sangat asyik dan cocok... hilang semua rasa lelah...ditambah terhidang makanan dan minuman yang enak.....  Rokumendet deh.... ??,5
"Uda 3x kesini dan 3x juga pesanan yang dipesen dr menu (bukan prasmanan) lama sekali keluarnya. Yang terakhir ini parah sekali, uda pesen lagi untuk dibungkus, pas mau bayar ternyata ga dibuatkan. Alasannya tidak tau nomer mejanya berapa. Lawak banget, gatau ya balik lagi dilihat meja berapa, sambil crosscheck pesanan untuk takeaway sudah benar atau belum. Uda gt ga minta maaf, malah nyolot bilang dibuatkan dulu berkenan tunggu ga. Tolong deh servicenya ditingkatkan lagi, kl emg understaffed ya hiring lagi, komunikasi server sm kasir dan kitchen diperbaiki. Tempat uda bagus, makanan enak, tp kl service jelek ya ttp aja nol besar, pdhal cukup pricy. Please educate ur staff on how to handle customer with respect. Thx.",1
"Kalo cari suasana, iseng ngemil, snack pisang goreng, minum Wedang Mbah Uti, lumayan aja sih.

Tapi kalo mau makan, nggak ada yang manteb. Sayur jantung, misalnya, mustinya enak, tapi kemanisan dan terlalu pedas. Nggak ramah anak. Mustinya nggak sepedas itu, biar anak-anak bisa makan. Kalo kurang pedas, buat beberapa orang, sediakanlah sambal.

Brongkosnya, udah betul kental kuahnya, tapi kebanyakan kencur, rasanya malah jadi kayak jamu.

Perlu ditingkatkan lagi kualitas makanannya.",3
Hidden gem banget ini. Makanannya enak2 khas jawa banget. Harganya agak lumayan untuk tipikal tempat seperti ini. Tapi ini agak beda karena lebih rapi bersih dan nyaman. Resto bernuansa tradisional.  Minumannya agak mahal menurut saya. Tapi overall worth it banget dan recommended buat dikunjungi. Bareng keluarga khususnya. View merapi juga kelihatan pas cerah. Mushollanya bersih nyaman buat sholat.,5
11Januari 2025 yang lalu...,5
Resto prasmanan ala jawa dengan menu masakan jawa yg komplit suasananya nyaman tempat bersih karyawan ramah...untuk selera kembali ke masing2 wedang jahe serehnya saya sukak ??????,5
"Pawon Mbah Gito bagus tempatnya, bagi yg suka poti"" bisa puas berpori ria disini dgn view persawahan, hijau"" segar Dimata ??????",5
"makanannya enak, paling suka sama ceceknya, es teh ndesonya bener2 medok khas es teh jogja, dan kalo ke sleman bakal balik ke sini lagi. Harga juga murah meriah.",5
"Tempatnya nyaman dan sirkulasi udara segar. Musholanya bagus dan bersih, insyaallah diberikan kemudahan dalam segala usaha...aamiin",4
"Tempat makan dengan menu berbagai macam ragam nya, dengan rasa yg enak, suasana yg nyaman dgn pemandangan sawah yg indah , pelayanan yg sangat baik",5
lokasinya memang agak jauh dr jalan besar tp istagramable tempatnya,5
"Makanan enak semua, tapi sorry tempat solat bau sikil karpetnya, ga fokus buat solat. Tolong karpetnya dilaundry",2
"Rasanya enak, variasi menu bayaaak, harganya sangat terjangkau dan tempatnya pun nyaman.. Very recommended ??",5
"Tempatnya walu di persawahan bisa melihat pemandangan juga cocok untuk berfoto"" bikin betah",4
"Makanan jawa komplit, rasanya enak. Ada aneka cake dan kopi... Cocok utk orang tua dan anak muda... Sangat bisa  kalau mau bawa keluarga atau teman. Bisa juga utk meeting",5
cocok untuk makan bersama orang tersayang! ??,5
"Pas masuk kaget karna tempatnya cukup luas, pilihan makanan juga banyak dan keliatan enak enak semua. Utk makanan yg aku pilih overall semua enak, apalagi pisang gorengnya nagih bgt. Untuk kopi nira 4/5 dari aku. Bakal balik lagi sih",5
"enakkk makanannya , segerrr suasananya
mantappp
rasakan kenikmatan nya makanan pawon mbah gito, serasaaa pulang ke rumahhh dan dimasakin makanan sama mama sendiriiiiii
saking nostalgianya ??????",5
Makanan lumayan enak dan tempat nyaman tapi sarana kapasitas bangku kurang banyak kalo pas ramai bingung mau cari tempat,5
"Tempat yang enak untuk sarapan dengan view sawah yang menyegarkan mata. Berbagai masakan jawa rumahan yang nyaman di lidah siap menjadi santapan. Buka dari pagi hingga malam. Ada berbagai minuman juga, dari yang tradisional hingga kekinian. Mereka juga menyediakan pilihan snack ringan, seperti pisang goreng, roti bakar, tempe mendoan, hingga aneka macam jenang. Suasana asri dengan interior jadul namun tetap bersih & terawat. Parkir di depan resto cukup luas & disediakan tempat parkir juga di dekat resto sewaktu-waktu parkir penuh.",4
"Masakan rumahan,byk dessert nya juga...enak..",5
"Mantap, enak masakan ya, lodeh nya enak, pemandangan rindang tempat bersih, mantap",5
"Penyajian makanan utama sangat lama.. sampai minum yang disajikan hampir habis..
Mohon untuk diperbaiki layanannya..",3
"prasmanan habis, menu a la carte lama bgt utk penyajiannya.. makanan datang tp nasinya habis, jd masih harus nunggu lg",2
"Sementara juara,
Buat pemilik... Hati² selalu jaga kualitas... Pesaing banyak... Yuks semangat... ??",5
"Habis kerja, mau rapat di sini..
begitu duduk, langsung lhess, lupa mau ngrapatin apa.. haha
Tempatnya, wah, syahdu banget.. ambienceny kerasa..
Makananny juga oke punya..

G bisa lupa rasane duduk malam2 d Pawon Mbah Gito, makan gorengan hangat, ditemani semilir angin..",5
Tempatnya enak.. makanannya jg enak2,5
"10 bulan lalu tmpt ini msh nyaman untuk dikunjungi.  Sejak July, menurut saya sebagai warga lokal, sudah banyak penurunan dalam hal service, harga dan taste makanan.  Memang infrastruktur untuk parkir dan bangunan tmpt makan banyak di perbaharui, tetapi fasilitas fisik tidaklah cukup untuk warga lokal untuk setia datang.  Saya pernah datang jam 7.10 pagi, karena ada tamu keluarga dari luar kota, tapi makanan dan tempat sama sekali belum ready.  Mau order snack belum bisa.  Makanan di buffet juga baru ada separo.  Tempat masih sangat kotor.  Mas yng di kasir juga acuh tak acuh.  Mengapa kalau memang tidak ready di paksakan untuk buka di pukul 7 pagi.  Lebih baik jam buka nya di rubah.  Tetapi mungkin spt resto lain.  Jika sudah ada NAMA dan TERKENAL, kemudian kepuasan customer rakyat kecil spt saya diabaikan.  Lain hal jika mungkin saya seorang artis, public figure ataupun pejabat.  Please deh.  Ngono yo ngono ning ojo ngono.  Lagipula FAME tidak abadi.  Btw, sy juga sudah DM di IG Pawon Mbah Gito sebelum saya menulis disini (perihal yng sama), tetapi jawabannya hanya terima kasih semoga berkah selalu.  Jawaban ne AMBYAR menurutku.",2
Menu masakan jawa enak dan hampir sama dengan resto2 lain ala prasmanan di Jogja. Tempat parkir relatif terbatas namun disediakan lahan parkir yg lumayan luas +- 100 meter. Tempat dan suasana nyaman dan terus bertambah sampe belakang. No kontak kurang respon jika ingin reserve. Saran saja utk akhir pekan disediakan live music agar makin cozy suasananya.,4
"sebenarnya makanan enak, suasana jg enak tp utk pelayanan kurang, mis: minum keluar terlalu lama, sendok hbs kita hrs minta, sambl juga g ada hrs minta dan nunggu 5 menit. katanya msh beku baru di panasin.",5
"Tempat makan prasmanan khas jogja dengan menu tradisional tapi kualitas rasanya mantap dan pas utk lidah indonesia pada umumnya
Apalagi suasananya sejuk khas pedesaan sangat cocok utk keluarga atau menjamu tamu rasanya ingin berlama lama menikmati suasana dan makananya",5
"Restoran bernuansa Jawa, menu dan tempatnya. Aneka menu prasmanan khas masakan rumahan dan menu Ala Carte. Tersedia juga aneka minuman, kopi, jus buah dan minuman rempah. Suasana adem dan syahdu seperti di desa, kanan kiri masih sawah produktif, didukung bangunan tradisional Jawa menambah lekat dengan rumah simbah tempo dulu. Lokasinya di pinggir jalan, tersedia parkiran cukup luas. Pelayanan cepat dan ramah.  Rekomended untuk makan bersama keluarga, makan sendiripun tetap terasa nikmatnya.",5
